ID,CalcRMSD,COM_Distance
mac-x5123,9.581320687932326,9.131120719386745
mac-x5645,2.1164478327073,0.6025571660199437
mac-x4201,2.862710015585465,1.6090931003380649
mac-x5679,0.7718382510048886,0.39856883995290976
mac-x3432,1.8199929049073358,0.7457446184296731
mac-x5043,0.7585390151468819,0.48476025404962786
mac-x3426,0.41436692006535025,0.30132838102288195
mac-x4349,3.9367032360111995,2.1955972622387145
mac-x5057,1.5706081914051926,0.27768371180472934
mac-x5731,1.6530556691940363,1.27581872028311
mac-x4361,1.719755302361357,0.7395405566972048
mac-x3397,1.1902693972774552,0.44146960820195036
mac-x5533,9.144473123930418,6.246809047557313
mac-x5269,1.8492304480512973,0.5226892025860014
mac-x5282,1.2818340949821956,0.2553083555259885
mac-x4837,1.0048479984554883,0.2810780887499187
mac-x5297,2.0942646891535204,0.7081428657686971
mac-x4162,0.6442061005609934,0.38806935323040376
mac-x3396,0.9383060534814854,0.3137841017323867
mac-x5081,2.2624353292520034,0.35048292565992184
mac-x4374,0.5887854023326328,0.2395905288774509
mac-x5718,2.1051248049568083,1.2821072859135278
mac-x5056,3.0877573449111293,1.0755244871399603
mac-x3427,0.32084428097065826,0.23132441753862804
mac-x3433,0.2567502792254632,0.17826621746887
mac-x5122,0.3177545297497276,0.25406966458761654
mac-x5644,0.9165632668955381,0.2548267748592873
mac-x5485,2.1692076087825245,0.5765682288333286
mac-x4016,0.7804385069676497,0.06024375693222145
mac-x4770,2.9889538861169034,1.3568892027877533
mac-x5334,5.108125045599556,2.818029932831073
mac-x5452,1.0373311910860483,0.4255995566713997
mac-x3753,0.600165746337562,0.4874820919180816
mac-x5322,6.232276726847099,3.510378379605248
mac-x5336,9.239244913488795,8.568902945761339
mac-x4772,3.5135048740538264,1.6670449966432628
mac-x4014,0.9849073306661897,0.6161756425728064
mac-x5487,0.49526132759251057,0.4216575918487584
mac-x3960,0.9046589481677612,0.509827808707254
mac-x5646,0.6180087292859908,0.2515364586450679
mac-x5120,1.5312579183468726,0.6459135880915223
mac-x3551,1.6622101401447409,0.6899038719270923
mac-x5685,1.2943979102269907,0.580722190466309
mac-x5691,2.6521051166950382,1.163380532113199
mac-x3425,1.0632296038373792,0.5131895041017152
mac-x5054,1.1964997649393843,0.4039117371484104
mac-x3431,0.6226954632884371,0.2069963825771114
mac-x3419,0.2854773779712377,0.09779160255799853
mac-x4362,1.6109119466935498,0.3849973831079858
mac-x4160,0.6936817651519661,0.45251361194787143
mac-x4835,1.085000754084363,0.47362837630675614
mac-x4821,1.53702520417229,0.9886022297264122
mac-x5281,1.60764455026601,0.23834724668012167
mac-x4809,2.4635965685622265,0.6744731831527856
mac-x4820,1.406570259438483,0.3449950579757635
mac-x5294,1.4384114501768968,0.4454930243249877
mac-x5525,0.467740419463616,0.37629660508699375
mac-x5243,0.6103130826252451,0.29763478816837946
mac-x5257,0.4685607988534914,0.11894642948159505
mac-x5082,1.5415024842960552,1.3401766458750064
mac-x3395,0.3953116913693974,0.2736612531606986
mac-x5069,2.340128842606749,0.5641277490816646
mac-x4377,1.9192211838089308,0.3921914966799152
mac-x5733,3.99547469520206,1.989176222258853
mac-x3424,0.8057317585069282,0.3227708590236221
mac-x5690,1.0509532339738055,0.218197410617083
mac-x5109,12.435672981387055,10.657043627555899
mac-x5653,1.2500308417247779,0.3336668806723518
mac-x5647,1.2910721778510492,0.41736108707965713
mac-x3961,0.7476514339360727,0.4862624970624311
mac-x5492,0.6943959245272112,0.37159367594188225
mac-x5486,2.367782520981744,1.3022552216144894
mac-x4940,1.3230306370854257,0.9646322753602427
mac-x5479,0.7807923326126271,0.16042578377170427
mac-x5451,2.632750236829124,2.2340949224348083
mac-x5337,1.3646280002064186,0.36266527228697715
mac-x5323,1.2131405112351996,0.5256729258769207
mac-x5344,1.224467279124706,0.23426213395435078
mac-x5350,0.46698100696876826,0.31453503055182147
mac-x3912,0.31139860453940826,0.17206892478316704
mac-x5387,2.2258909327378205,1.8699513016039588
mac-x5393,0.5859407719516481,0.27880351131913345
mac-x5146,1.282254586082426,0.5194769927732692
mac-x3523,0.8185883809949909,0.5147293774705797
mac-x2832,0.517540819646141,0.3453220815412781
mac-x5191,0.47290145852353177,0.40030438557182435
mac-x3443,0.41709213610424206,0.22583565373961095
mac-x5026,0.7524247886001634,0.4993357345326387
mac-x3480,0.2585423885297467,0.03948601096247294
mac-x5783,0.5777619706564665,0.4974136459527884
mac-x4112,1.2208716903141485,0.502777344529109
mac-x4106,1.3779587770700354,0.28273939786974384
mac-x3899,0.8401997056977257,0.2275765877804345
mac-x4890,7.818741591645237,4.99178649140161
mac-x4847,0.5417055853288484,0.295790173923379
mac-x4846,1.2350803260374232,0.5973191261028816
mac-x3867,1.7167573326275425,0.37712459519693997
mac-x5543,3.731327739558669,1.7718273519166547
mac-x5225,1.8190211491833919,0.5404662379143138
mac-x4107,0.5432038116143713,0.3097023075057342
mac-x5219,1.7286658907680112,0.4889029530547591
mac-x5027,1.7795786401178317,0.7959165658233784
mac-x5153,1.9305304970396087,0.8041640283543289
mac-x3536,2.0438577710387014,0.3886243772261259
mac-x5386,1.7388602589052404,1.0538195861823882
mac-x5437,2.822855097237547,1.1513069790459867
mac-x3734,0.8483240753639528,0.36141311986879276
mac-x5379,1.7401436448643843,0.9259777892655622
mac-x4067,2.1818416134281975,1.367282383855762
mac-x4071,0.4939321815796174,0.2353555047382341
mac-x5435,1.0636909459854529,0.24174080026440303
mac-x4918,2.3302375189531315,0.8621485064021206
mac-x5384,2.240920993698797,0.48088639510803377
mac-x5179,1.723605120412187,0.6997204578514213
mac-x5637,1.484201823416066,0.17495169099732974
mac-x5151,1.327562051280465,0.6804259952412052
mac-x3520,0.28433062578959817,0.14164058183221842
mac-x3440,0.675380750314026,0.5460113592519291
mac-x5794,1.4778833775970883,0.16474395584560275
mac-x4105,0.37419939935306007,0.1979872473503691
mac-x5227,4.714424514190465,2.5458344358971994
mac-x4887,3.9430651359908655,1.9196998111890737
mac-x4893,2.626325007206507,0.7278084123353913
mac-x5555,0.22868721456448549,0.10036149342691753
mac-x4850,6.47937311081025,3.0048952437014957
mac-x4851,3.4440427863610688,1.9681687893115054
mac-x5232,0.5658344378977929,0.3804489753429569
mac-x5226,3.7160425675221167,1.4886581219783952
mac-x4110,0.7739677611103027,0.5836045783361178
mac-x3441,1.0733306364640924,0.5601090994880893
mac-x3469,0.25340342167707003,0.15443064310366525
mac-x5144,2.770586608986396,0.4294652766204916
mac-x3253,2.097812432034856,1.1649034367762898
mac-x5636,3.5296589849445796,1.5855115933035562
mac-x5150,6.103525251852409,3.9083625814632286
mac-x4925,1.953223546402772,0.9164450001345411
mac-x4931,2.8020984993393787,0.949551233478217
mac-x4919,2.682563885539355,0.9515986697948833
mac-x5346,0.6152860220165006,0.307634142175577
mac-x5352,5.807380173388071,3.4416233522389965
mac-x4070,0.6506149599317224,0.2975219202103776
mac-x5342,14.605330576539513,12.365592281508398
mac-x5395,1.9133787638932462,0.3467228932532222
mac-x5381,1.5341419329997592,0.6051520298559262
mac-x3928,0.423106584465643,0.20905614335480552
mac-x5154,3.5255962970822377,1.6442448912798941
mac-x3525,0.6119367307982093,0.3243687800463285
mac-x5632,0.7332495311965757,0.5760592221556422
mac-x2820,1.4004350514512742,0.23985398525010962
mac-x5197,1.9689486760423416,0.6462796952128745
mac-x3451,0.5700616438401878,0.21035537978019359
mac-x5020,5.511546858435231,3.333778195968843
mac-x5034,6.376764558558997,3.5696134952106937
mac-x3479,0.388043525622807,0.2542948735544062
mac-x5785,1.0411905925429796,0.4501364265420042
mac-x4882,1.6983597969806035,0.4949351018062869
mac-x5222,12.593031813268796,11.38952753339785
mac-x5550,15.194204870001554,13.997722999338315
mac-x4896,1.796821394852588,0.962975686024832
mac-x4114,1.0893686870677148,0.18705380518198125
mac-x4841,4.606987149971225,2.60641109861817
mac-x3874,0.5000542602137236,0.222189488894206
mac-x4869,2.3134054983940877,1.4349187768059175
mac-x4840,3.0650544652583256,0.20059384493297586
mac-x4115,0.3952295650516407,0.20151509284574476
mac-x4101,0.3624323530347631,0.3194842840520213
mac-x5790,0.6380353027999686,0.2511789435402703
mac-x5784,1.0778669632548317,0.4202757679053611
mac-x5753,0.6021019431956687,0.43402203285086854
mac-x5021,1.6963132572336597,0.67895411125141
mac-x3450,0.4306474453914977,0.281943836890423
mac-x5196,0.6259071329921355,0.43276869228352993
mac-x3518,0.7746000177510969,0.31154058348191555
mac-x5169,0.7180503832887885,0.4172086763057248
mac-x3530,0.6487340556807548,0.3925879379992397
mac-x3524,0.7584941908149331,0.4316276018962929
mac-x5155,1.6579797061129407,1.3293236904713814
mac-x5633,1.356656975804864,0.7175596055381043
mac-x4908,2.710768952859959,1.035698821985187
mac-x4920,8.188610166660668,2.1643035612698687
mac-x5419,2.104010878721347,0.3398709540871323
mac-x5425,3.0513551088000233,1.4133440588092714
mac-x5431,2.614448276304904,0.974326016072432
mac-x5357,1.3246769627179127,0.4905295985330933
mac-x5427,0.6321734218504588,0.3929022567904142
mac-x5341,1.1706846429903028,0.6968711597801556
mac-x5355,2.988700888345971,1.1240473931067694
mac-x4922,2.4588062251083507,0.3247244943485438
mac-x4088,1.1747064388140998,0.7008872664718984
mac-x5143,6.170277727565764,3.1879286476148994
mac-x3254,0.9458785334280504,0.5803862851584322
mac-x5157,2.673788043207613,1.3414001621440133
mac-x3526,0.6204149939402515,0.4633312318955207
mac-x5180,0.9471592695097175,0.2567258039811117
mac-x4329,0.3508926432098916,0.05998240803232542
mac-x5751,2.6032047663515745,1.4348532993796794
mac-x5023,2.720057781249018,1.1537630675530375
mac-x5779,0.36200265192398823,0.20010899430059312
mac-x5792,0.742882066485578,0.2688823079001885
mac-x4895,0.6959300590280776,0.2420525622805433
mac-x3888,0.6041885683186639,0.4575517614070921
mac-x3650,4.590456576783331,2.451430531201219
mac-x5547,3.5234722407845007,2.0734622095967943
mac-x5209,3.959159228927273,2.2006949141123595
mac-x4856,2.8518269479715053,0.924928782444984
mac-x4842,2.2354123445127536,1.1104862279650265
mac-x4857,1.7466474008388604,0.6617628213688228
mac-x4102,1.2336745571841383,0.6322524725423521
mac-x5208,0.7030419278968736,0.5592217563624576
mac-x4894,2.1694338611208637,0.3452954853777028
mac-x3453,0.41034569357469103,0.3692282655901737
mac-x5036,5.676194258556481,3.3127823453518412
mac-x5156,3.2177980702729987,1.6664371917739391
mac-x3533,2.5558482284100252,1.7313214757719462
mac-x5142,2.142531146631412,1.0080122668691676
mac-x4923,2.4777797969598145,1.1524669152477844
mac-x5383,2.515385562158572,1.3113816042294353
mac-x5359,4.21380171635566,2.4927022360566236
mac-x4735,2.6209135811773727,1.6865170015069149
mac-x3927,0.3945734751256443,0.1371867355585876
mac-x3516,4.038598321200067,2.276735648906132
mac-x3462,0.45024518012103326,0.285347151577828
mac-x3884,0.6971326989892245,0.5281075141344445
mac-x4899,1.0533070935550244,0.4793395694489608
mac-x5239,1.8739157806425504,0.50782865676986
mac-x3890,0.7261886277524066,0.5903804484944459
mac-x5563,6.630801743734003,3.73258288078613
mac-x5210,0.9387624499840198,0.38805708443637205
mac-x3885,0.8944652762599475,0.6002604019044743
mac-x4318,0.403111746293754,0.23853848662219299
mac-x5774,1.6268768594424945,0.3315448102728118
mac-x3463,0.9814049379200787,0.63281718064619
mac-x4913,2.197112195587653,1.144393541799495
mac-x4091,4.375343961989078,2.29272112246738
mac-x3932,0.4446869174435597,0.19539004221056
mac-x5416,1.786164606076383,0.6115734531866563
mac-x5364,0.3626346826263013,0.26008447079183145
mac-x4734,1.4408244010098714,0.6518174099779822
mac-x3729,0.693265070758172,0.5068916184424681
mac-x5400,1.458360329273941,1.124767385951414
mac-x5366,1.638293700775291,0.596048976595035
mac-x5399,1.168736639852338,0.8457795194703793
mac-x4911,2.3549332574531334,1.1531398673331994
mac-x5158,1.8331368140287194,0.8670867915930458
mac-x5170,1.8841499565649036,0.9742480056282375
mac-x5164,5.65218504409819,3.226411779207394
mac-x5004,0.7057210142825571,0.3399973271953748
mac-x3461,0.4766840734515401,0.30245043632963603
mac-x5776,0.9859890852288756,0.2999702706357952
mac-x3887,0.4730785699366798,0.2724180211206565
mac-x5560,5.769706928576759,3.158353295066641
mac-x3844,0.5089721324188069,0.45818921565300474
mac-x3851,1.8492070034657198,0.2574136485471061
mac-x4858,2.568729503695922,0.335907939835189
mac-x5561,1.54832007203115,0.44845253901840193
mac-x4125,0.36601821448301386,0.22319140390655728
mac-x3892,1.8633136365983403,0.48605274669468757
mac-x5777,2.55198935816953,1.508760455076721
mac-x3474,1.4369261173305556,0.4939720492261324
mac-x4904,6.763816682567958,4.044678518869689
mac-x5373,3.9215952475637104,2.1089723997166057
mac-x5415,2.642394694212051,0.8609025858945937
mac-x4737,2.0463439213495973,0.5140124055763838
mac-x5405,0.8455764132165914,0.4543087414148621
mac-x4733,3.09986019039569,1.0420055278164269
mac-x4727,0.8185403675649323,0.6056418847739954
mac-x5388,1.7879400231315892,0.7893161720062495
mac-x4082,2.399856809964573,0.42711719581203705
mac-x3538,0.3831680596093075,0.3235519178391737
mac-x2829,0.5247995082024407,0.31640412675654656
mac-x5001,0.7433198504008888,0.4164381026435128
mac-x5773,5.777579447547845,3.2329202167853053
mac-x5015,3.6005175701178396,1.16893432165674
mac-x4337,0.6407511676333709,0.2129814797738116
mac-x5565,1.2488814289312713,0.6043260709252873
mac-x4121,3.769186096935694,2.109953501330723
mac-x4848,2.15417740349171,1.218523899778364
mac-x3840,0.7140297112665757,0.5147549028200965
mac-x4849,1.6929848050115506,0.8829631037025175
mac-x4861,1.2281080014224703,0.4534267861689593
mac-x3868,0.522982704389838,0.32249891408618675
mac-x5216,0.6863372996485683,0.4197436975166354
mac-x5028,2.883305576524806,0.9277495336991072
mac-x5000,0.7873274766928658,0.24843096514815227
mac-x3471,0.988309899947042,0.6580997647372556
mac-x5766,3.2463541675165972,2.0377080790484934
mac-x3288,1.0812793519886692,0.3660001536650745
mac-x5148,5.09083954962244,2.688685565848129
mac-x5389,0.9916725918425717,0.7010659728369869
mac-x4915,1.0956024128573392,0.5705992509549224
mac-x4732,1.9061799081160364,0.9040334686643933
mac-x3711,0.6748381463799484,0.20497309706772868
mac-x3739,0.768986252895887,0.20515306008253684
mac-x4903,1.5781939230726785,0.7145892642693399
mac-x4240,0.46400857750692487,0.3548975040768795
mac-x5638,0.7512353159962598,0.4061018960802813
mac-x3467,0.587811494393548,0.5504199026235818
mac-x3473,0.38334093536599106,0.15777490766152194
mac-x5002,4.455541117529947,2.2389274446707765
mac-x5758,0.5133792360429084,0.2997305082903636
mac-x5214,1.5253552373135908,0.5431603216362481
mac-x3665,3.4886376519590954,0.9913397570403825
mac-x4888,0.9976876598749063,0.519735028644404
mac-x5228,1.5659744091140189,0.3277822028420673
mac-x4877,1.6772775560413362,0.7674870556711832
mac-x4863,3.9837529479123073,2.107966907354097
mac-x4862,4.451142016381863,2.606260077678366
mac-x4876,1.5506630081052049,0.5077719633674239
mac-x5229,3.6831394928524666,1.8405033676303082
mac-x5201,0.7709328980743616,0.542589171370831
mac-x5003,2.1917056599826537,1.1259365590476236
mac-x3472,0.35234761543859444,0.1808366367655568
mac-x3248,4.1640483306513145,1.882621183571815
mac-x5177,4.452677627001531,2.552600145439934
mac-x5163,5.4948073234408445,3.194743336306864
mac-x3937,0.6896145168267428,0.2867617218597406
mac-x4916,3.2901903440378644,1.779061631039534
mac-x4731,1.7718892661305263,0.4200596464503171
mac-x5407,1.158066314264988,0.42848853614249094
mac-x5448,3.664107613048504,1.7601631529491784
mac-x4756,0.9513896015371631,0.7454062542881975
mac-x3763,4.955466196254617,1.4550806778833636
mac-x5474,0.7420703153618107,0.5843918851528691
mac-x4781,1.1826536075941918,0.3139888533053376
mac-x4232,2.0127083329020463,0.6650296280993799
mac-x5662,1.6802942769476001,1.0732581479561125
mac-x5110,5.948051752647577,3.4424637520691537
mac-x5689,0.6604121440433995,0.35357523244707384
mac-x4346,0.5206637857368007,0.38909292266647305
mac-x3429,0.8437918992445765,0.4626577038022515
mac-x3401,0.718247646580329,0.5056893605157582
mac-x5716,2.437547199543016,1.077458540965718
mac-x5064,0.6235166397138094,0.3545985063342022
mac-x3398,0.2906455609591579,0.2294307661459009
mac-x4193,0.284109940574654,0.18668064028799183
mac-x5299,3.983785270317666,1.9756505395438784
mac-x4839,4.498708370188048,2.496381076523456
mac-x4811,0.7696496316867536,0.24758414207579194
mac-x5501,1.0518434797451337,0.3827763085956915
mac-x5529,0.7023693751370683,0.2793845687221731
mac-x5065,2.0341701502086798,0.9666637781565924
mac-x3414,1.0399969230723713,0.7865610624738575
mac-x5071,1.7724573040659808,0.4546129003852479
mac-x3400,0.7719802818437498,0.3759784090348301
mac-x5717,0.7871189327450545,0.4186651467486149
mac-x5688,2.29493127978756,1.1081494219076489
mac-x5677,0.9168788360519619,0.24595545328371937
mac-x5105,1.5854308728644029,0.5777331381765938
mac-x5663,0.5081751148653593,0.4380591195760795
mac-x4233,4.7135958363369825,1.7879850220950153
mac-x3548,0.5996201112185762,0.3010303140881434
mac-x5139,0.6850763461104176,0.22079698820408689
mac-x4970,1.8090073310546655,0.7248197993271173
mac-x4964,3.454623576535591,1.7789788815809808
mac-x4794,1.911238163647278,0.731458639798267
mac-x4958,5.568104402430295,3.4093339119453376
mac-x5461,1.5632162967664447,0.35574423600565597
mac-x3986,0.619606766792089,0.45922515139027775
mac-x4031,0.5098666065960183,0.05374822281320241
mac-x4757,1.6466490214979028,0.4273586809095612
mac-x5449,0.4332525700716434,0.33409152460726077
mac-x5339,1.2828383415404747,0.21864543959306604
mac-x4999,0.9305477514061591,0.28579437644141437
mac-x4741,3.52438263309256,1.7445434411046454
mac-x5477,1.8216082180315283,0.504959260671863
mac-x5649,1.520011029371749,0.5942898702039173
mac-x5113,1.6693138025633687,0.5910139640219401
mac-x5729,2.0633565494116617,0.9200435275029173
mac-x4379,3.6338126877977626,1.7446021272771535
mac-x3416,0.355376496895131,0.19904577113886038
mac-x5073,3.7920608213380844,1.723087115212574
mac-x4392,0.5622237099233724,0.37242758314537977
mac-x5259,0.8563456215392317,0.25323917466453216
mac-x5271,1.4679988589913822,0.3716014161705975
mac-x4807,1.5698337866306284,1.0466754387337247
mac-x5516,1.160409281245199,0.8182466162472077
mac-x5264,0.7032961236207688,0.4021791471549181
mac-x3629,0.44991244762321875,0.07712742630995027
mac-x5258,0.9686120941268955,0.20319511847689561
mac-x3403,0.4046493080433966,0.3137039869148136
mac-x4378,2.517991938033161,1.328581222582958
mac-x3577,2.8803391334718764,1.759124863593907
mac-x5674,0.36788527960135725,0.29707783659712167
mac-x4973,5.982540196967617,3.31731356050051
mac-x3952,1.0850238092625744,0.49455060798150385
mac-x5304,0.528365456436693,0.3953157707984549
mac-x4740,0.4408418713728944,0.24586476258602571
mac-x4998,1.887143593152485,1.0337294827945058
mac-x4754,1.610283880708798,0.5609059805628273
mac-x4032,0.6618053231232627,0.579295408291852
mac-x5314,7.089094162162047,4.447333858212136
mac-x5300,1.6584826800422132,0.3148128897544631
mac-x5328,1.2707926197271295,0.9122729096009078
mac-x4750,1.9475420406245407,1.2300869279914837
mac-x3995,0.3493292273642577,0.270821271611044
mac-x4977,3.5256291822077346,1.6284190960446714
mac-x3942,1.3695341444181934,0.6872722267314326
mac-x4793,3.4136807346169227,1.7035913840701689
mac-x5664,1.6408507244719122,0.6233166811501193
mac-x5658,1.0554867123749117,0.5132660778452675
mac-x3413,0.5701265523673544,0.5053611716705194
mac-x5062,0.7386391541206028,0.4981677227601093
mac-x5738,8.73979171594468,4.497509016274897
mac-x5248,1.71672533689957,0.8949588225821564
mac-x4194,0.34213104532315286,0.2739234504579349
mac-x4816,8.042599964264367,5.228942791298971
mac-x4802,2.774499318902104,1.0099750176772642
mac-x5507,2.7772727629816982,0.35599982802106184
mac-x4341,0.7187829583236307,0.43056398999564505
mac-x3412,0.5348212530624344,0.45129663743338094
mac-x5665,3.7300592555614993,2.1544752093027224
mac-x5671,0.41671386399356136,0.3598082908617356
mac-x4976,1.7828738598117366,0.38818107243913874
mac-x4745,2.027581250473758,0.4479611110629954
mac-x3994,0.6926489611147428,0.3339825708609478
mac-x4779,1.0053957761332923,0.6337656321884478
mac-x5467,2.2832785638200166,0.43509974718447064
mac-x5301,0.66176736093585,0.3701020334988743
mac-x5465,0.438861629003681,0.3451839688026387
mac-x5471,7.096662067479329,3.9795000310231914
mac-x3996,0.4402619571449383,0.16513333580789444
mac-x5459,1.9153705830956669,0.3865763844805513
mac-x4753,1.7982150799290424,0.3640242526394348
mac-x4960,5.18610776612912,2.9359045784694042
mac-x4974,1.9862855983621468,0.8672980477273612
mac-x4790,1.3687303292780921,0.3551001295984262
mac-x4948,2.591525043797875,1.096559107091936
mac-x5667,0.8784811054493888,0.27319003968653977
mac-x3202,1.4803078733831014,0.7877072235291511
mac-x5673,2.8177152239595338,1.0610629284799287
mac-x4237,0.39254553875951814,0.17905721990470166
mac-x5698,1.6919759602311137,0.4656151549294815
mac-x3410,2.0785578487906538,0.809536624160995
mac-x4357,2.595559255728906,1.2085281719926921
mac-x2915,0.4008857692660089,0.34419631026494363
mac-x4394,0.3989908465769292,0.32855733517191615
mac-x4169,0.5998773207915096,0.39757535134863375
mac-x5511,5.377581484184839,2.8514892011717516
mac-x5505,2.1960529238714726,0.8522839105588742
mac-x5263,1.2423258908384782,0.7932628877429626
mac-x4829,1.4462516724277275,0.836266258436859
mac-x4801,1.762595686921864,0.5272364885085338
mac-x5510,3.211488677204003,1.8914928716351866
mac-x4356,2.7467725151530114,1.7117153888716454
mac-x5060,1.9016763200100482,0.8493485427490458
mac-x5712,2.446414454709284,0.5978647555492705
mac-x5074,1.2705158120115738,0.9393084263051554
mac-x4236,0.337483641578867,0.21871379462286697
mac-x5114,5.6780062330547585,3.20795139889834
mac-x5672,0.9409839343505736,0.537850293033534
mac-x3203,1.928544515267517,1.0282325326861748
mac-x4034,0.3438732703874447,0.26426458572147177
mac-x4746,1.4958008064684214,0.4837229381437532
mac-x5316,2.2091723563361914,1.1857356723615742
mac-x4008,1.3338140799976594,0.4964252544351353
